nj =15;
nm =10;
Modes ={
<1	1	8	8	1>
<2	1	10	75	0>
<3	1	1	72	0>
<3	1	3	72	0>
<4	1	7	74	0>
<4	1	6	74	0>
<5	1	5	30	0>
<6	1	9	43	0>
<6	1	8	43	0>
<7	1	3	38	0>
<7	1	8	38	0>
<8	1	6	98	0>
<8	1	10	98	0>
<8	1	7	98	0>
<9	1	2	26	0>
<9	1	4	26	0>
<9	1	10	26	0>
<10	1	4	19	0>
<10	1	1	19	0>
<11	2	7	19	1>
<11	2	3	19	1>
<11	2	10	19	1>
<12	2	9	73	0>
<12	2	5	73	0>
<13	2	4	43	0>
<13	2	2	43	0>
<14	2	1	23	0>
<14	2	6	23	0>
<15	2	2	85	0>
<15	2	4	85	0>
<15	2	1	85	0>
<16	2	5	39	0>
<17	2	6	13	0>
<17	2	9	13	0>
<18	2	10	26	0>
<19	2	3	67	0>
<20	2	8	9	0>
<20	2	9	9	0>
<20	2	1	9	0>
<21	3	2	50	1>
<21	3	9	50	1>
<22	3	4	93	0>
<22	3	10	93	0>
<22	3	8	93	0>
<23	3	6	80	0>
<23	3	4	80	0>
<23	3	10	80	0>
<24	3	5	7	0>
<25	3	1	55	0>
<25	3	6	55	0>
<26	3	3	61	0>
<27	3	7	57	0>
<28	3	9	72	0>
<28	3	3	72	0>
<28	3	2	72	0>
<29	3	10	42	0>
<30	3	8	46	0>
<30	3	10	46	0>
<31	4	2	68	1>
<31	4	10	68	1>
<31	4	4	68	1>
<32	4	8	43	0>
<32	4	10	43	0>
<32	4	2	43	0>
<33	4	5	99	0>
<34	4	7	60	0>
<34	4	2	60	0>
<34	4	3	60	0>
<35	4	6	68	0>
<35	4	3	68	0>
<36	4	1	91	0>
<37	4	9	11	0>
<37	4	2	11	0>
<37	4	4	11	0>
<38	4	4	96	0>
<38	4	5	96	0>
<38	4	3	96	0>
<39	4	10	11	0>
<40	4	3	72	0>
<41	5	8	84	1>
<41	5	1	84	1>
<42	5	3	34	0>
<42	5	1	34	0>
<43	5	9	40	0>
<43	5	10	40	0>
<44	5	6	7	0>
<44	5	1	7	0>
<45	5	2	70	0>
<45	5	4	70	0>
<46	5	7	74	0>
<46	5	1	74	0>
<47	5	4	12	0>
<48	5	1	43	0>
<49	5	10	69	0>
<49	5	2	69	0>
<50	5	5	30	0>
<50	5	3	30	0>
<51	6	9	60	1>
<51	6	6	60	1>
<52	6	1	49	0>
<52	6	2	49	0>
<53	6	5	59	0>
<53	6	9	59	0>
<53	6	6	59	0>
<54	6	6	72	0>
<54	6	5	72	0>
<54	6	8	72	0>
<55	6	10	63	0>
<55	6	7	63	0>
<56	6	2	69	0>
<57	6	8	99	0>
<58	6	7	45	0>
<59	6	4	27	0>
<59	6	5	27	0>
<60	6	3	9	0>
<61	7	7	71	1>
<61	7	6	71	1>
<62	7	3	91	0>
<62	7	7	91	0>
<62	7	10	91	0>
<63	7	9	65	0>
<64	7	2	90	0>
<64	7	3	90	0>
<65	7	10	98	0>
<65	7	8	98	0>
<65	7	6	98	0>
<66	7	5	8	0>
<66	7	2	8	0>
<67	7	8	50	0>
<67	7	7	50	0>
<68	7	1	75	0>
<69	7	6	37	0>
<69	7	9	37	0>
<70	7	4	17	0>
<70	7	2	17	0>
<70	7	9	17	0>
<71	8	9	62	1>
<71	8	1	62	1>
<72	8	8	90	0>
<73	8	6	98	0>
<74	8	4	31	0>
