nj =20;
nm =5;
Modes ={
<1	1	3	34	1>
<2	1	2	21	0>
<3	1	1	53	0>
<3	1	3	53	0>
<4	1	4	55	0>
<4	1	1	55	0>
<5	1	5	95	0>
<6	2	1	21	1>
<6	2	3	21	1>
<7	2	4	52	0>
<7	2	3	52	0>
<8	2	2	71	0>
<8	2	5	71	0>
<8	2	4	71	0>
<9	2	5	16	0>
<9	2	1	16	0>
<10	2	3	26	0>
<10	2	2	26	0>
<10	2	5	26	0>
<11	3	1	12	1>
<11	3	5	12	1>
<12	3	2	42	0>
<12	3	4	42	0>
<13	3	3	31	0>
<13	3	4	31	0>
<13	3	1	31	0>
<14	3	5	98	0>
<15	3	4	39	0>
<15	3	2	39	0>
<16	4	3	66	1>
<17	4	4	77	0>
<17	4	1	77	0>
<17	4	5	77	0>
<18	4	5	79	0>
<18	4	4	79	0>
<18	4	3	79	0>
<19	4	1	55	0>
<19	4	4	55	0>
<19	4	5	55	0>
<20	4	2	77	0>
<21	5	1	83	1>
<21	5	2	83	1>
<22	5	5	37	0>
<23	5	4	34	0>
<23	5	3	34	0>
<23	5	2	34	0>
<24	5	2	19	0>
<25	5	3	64	0>
<25	5	5	64	0>
<26	6	5	79	1>
<26	6	2	79	1>
<26	6	4	79	1>
<27	6	3	43	0>
<27	6	5	43	0>
<27	6	2	43	0>
<28	6	1	92	0>
<29	6	4	62	0>
<29	6	2	62	0>
<29	6	3	62	0>
<30	6	2	54	0>
<30	6	3	54	0>
<31	7	1	93	1>
<32	7	5	77	0>
<32	7	2	77	0>
<32	7	4	77	0>
<33	7	3	87	0>
<33	7	5	87	0>
<33	7	2	87	0>
<34	7	2	87	0>
<35	7	4	69	0>
<35	7	1	69	0>
<36	8	5	83	1>
<36	8	1	83	1>
<37	8	4	24	0>
<37	8	5	24	0>
<38	8	2	41	0>
<38	8	1	41	0>
<39	8	3	38	0>
<39	8	4	38	0>
<40	8	1	60	0>
<40	8	4	60	0>
<41	9	5	25	1>
<42	9	2	49	0>
<42	9	4	49	0>
<43	9	1	44	0>
<43	9	3	44	0>
<44	9	3	98	0>
<44	9	1	98	0>
<45	9	4	17	0>
<45	9	2	17	0>
<46	10	1	96	1>
<46	10	4	96	1>
<46	10	5	96	1>
<47	10	2	75	0>
<47	10	3	75	0>
<48	10	3	43	0>
<48	10	5	43	0>
<48	10	1	43	0>
<49	10	5	77	0>
<49	10	1	77	0>
<50	10	4	79	0>
<50	10	2	79	0>
<50	10	5	79	0>
<51	11	1	95	1>
<52	11	4	76	0>
<52	11	3	76	0>
<53	11	2	7	0>
<53	11	3	7	0>
<53	11	1	7	0>
<54	11	5	28	0>
<54	11	2	28	0>
<55	11	3	35	0>
<55	11	2	35	0>
<56	12	5	10	1>
<57	12	3	95	0>
<57	12	4	95	0>
<58	12	1	61	0>
<58	12	2	61	0>
<58	12	4	61	0>
<59	12	2	9	0>
<59	12	1	9	0>
<60	12	4	35	0>
<61	13	2	91	1>
<62	13	3	59	0>
<62	13	5	59	0>
<62	13	4	59	0>
<63	13	5	59	0>
<63	13	2	59	0>
<63	13	3	59	0>
<64	13	1	46	0>
<64	13	3	46	0>
<64	13	5	46	0>
<65	13	4	16	0>
<65	13	2	16	0>
<66	14	3	27	1>
<66	14	4	27	1>
<67	14	2	52	0>
<68	14	5	43	0>
<68	14	2	43	0>
<68	14	1	43	0>
<69	14	1	28	0>
<70	14	4	50	0>
<71	15	5	9	1>
<71	15	2	9	1>
<71	15	4	9	1>
<72	15	1	87	0>
<73	15	4	41	0>
<73	15	5	41	0>
<73	15	3	41	0>
<74	15	3	39	0>
<74	15	5	39	0>
<74	15	1	39	0>
<75	15	2	45	0>
<76	16	2	54	1>
<76	16	4	54	1>
<77	16	1	20	0>
<77	16	3	20	0>
<77	16	2	20	0>
<78	16	5	43	0>
<79	16	4	14	0>
<80	16	3	71	0>
<80	16	1	71	0>
<80	16	5	71	0>
<81	17	5	33	1>
<82	17	2	28	0>
<82	17	1	28	0>
<82	17	5	28	0>
<83	17	4	26	0>
<84	17	1	78	0>
<84	17	4	78	0>
<85	17	3	37	0>
<85	17	1	37	0>
<85	17	5	37	0>
<86	18	2	89	1>
<87	18	1	33	0>
<88	18	3	8	0>
<88	18	4	8	0>
<88	18	2	8	0>
<89	18	4	66	0>
<89	18	2	66	0>
<89	18	3	66	0>
<90	18	5	42	0>
<91	19	5	84	1>
<91	19	1	84	1>
<91	19	2	84	1>
<92	19	1	69	0>
<93	19	3	94	0>
<94	19	2	74	0>
<95	19	4	27	0>
<95	19	3	27	0>
<96	20	5	81	1>
<96	20	1	81	1>
<97	20	3	45	0>
<97	20	2	45	0>
<98	20	2	78	0>
<98	20	4	78	0>
<98	20	3	78	0>
<99	20	4	69	0>
<99	20	1	69	0>
<99	20	5	69	0>
<100	20	1	96	0>
<100	20	4	96	0>
<100	20	2	96	0>
};
