nj =15;
nm =5;
Modes ={
<1	1	2	92	1>
<1	1	4	92	1>
<2	1	3	94	0>
<2	1	4	94	0>
<3	1	1	12	0>
<3	1	3	12	0>
<4	1	3	91	0>
<4	1	5	91	0>
<5	1	2	7	0>
<5	1	4	7	0>
<6	2	3	21	1>
<6	2	5	21	1>
<7	2	2	19	0>
<7	2	5	19	0>
<8	2	1	87	0>
<8	2	2	87	0>
<8	2	5	87	0>
<9	2	3	11	0>
<9	2	4	11	0>
<9	2	5	11	0>
<10	2	5	66	0>
<11	3	2	14	1>
<12	3	1	13	0>
<12	3	3	13	0>
<12	3	4	13	0>
<12	3	5	13	0>
<13	3	1	75	0>
<13	3	2	75	0>
<14	3	5	16	0>
<15	3	1	20	0>
<15	3	2	20	0>
<15	3	3	20	0>
<15	3	5	20	0>
<16	4	3	95	1>
<16	4	4	95	1>
<17	4	1	66	0>
<17	4	2	66	0>
<17	4	3	66	0>
<17	4	5	66	0>
<18	4	1	7	0>
<18	4	2	7	0>
<18	4	3	7	0>
<18	4	4	7	0>
<19	4	2	77	0>
<19	4	4	77	0>
<19	4	5	77	0>
<20	4	3	7	0>
<20	4	4	7	0>
<21	5	2	34	1>
<21	5	3	34	1>
<22	5	1	89	0>
<22	5	3	89	0>
<22	5	5	89	0>
<23	5	3	6	0>
<23	5	4	6	0>
<24	5	1	45	0>
<24	5	2	45	0>
<25	5	1	15	0>
<25	5	4	15	0>
<26	6	1	88	1>
<26	6	4	88	1>
<26	6	5	88	1>
<27	6	1	77	0>
<27	6	2	77	0>
<27	6	3	77	0>
<27	6	4	77	0>
<27	6	5	77	0>
<28	6	1	20	0>
<28	6	3	20	0>
<28	6	4	20	0>
<28	6	5	20	0>
<29	6	2	53	0>
<29	6	3	53	0>
<30	6	1	76	0>
<30	6	2	76	0>
<30	6	3	76	0>
<31	7	1	9	1>
<31	7	5	9	1>
<32	7	1	27	0>
<32	7	2	27	0>
<32	7	3	27	0>
<32	7	4	27	0>
<33	7	1	52	0>
<34	7	2	88	0>
<35	7	2	74	0>
<35	7	3	74	0>
<35	7	4	74	0>
<35	7	5	74	0>
<36	8	1	69	1>
<36	8	2	69	1>
<36	8	3	69	1>
<36	8	4	69	1>
<36	8	5	69	1>
<37	8	1	52	0>
<37	8	3	52	0>
<38	8	1	62	0>
<38	8	2	62	0>
<38	8	4	62	0>
<39	8	2	88	0>
<39	8	4	88	0>
<40	8	2	98	0>
<40	8	3	98	0>
<40	8	5	98	0>
<41	9	2	90	1>
<41	9	3	90	1>
<41	9	4	90	1>
<42	9	1	62	0>
<42	9	3	62	0>
<42	9	5	62	0>
<43	9	1	9	0>
<43	9	2	9	0>
<43	9	4	9	0>
<43	9	5	9	0>
<44	9	3	61	0>
<44	9	4	61	0>
<45	9	2	52	0>
<45	9	5	52	0>
<46	10	4	5	1>
<46	10	5	5	1>
<47	10	3	54	0>
<48	10	2	59	0>
<48	10	3	59	0>
<48	10	4	59	0>
<48	10	5	59	0>
<49	10	1	88	0>
<49	10	2	88	0>
<49	10	3	88	0>
<49	10	4	88	0>
<50	10	1	15	0>
<50	10	2	15	0>
<50	10	5	15	0>
<51	11	1	41	1>
<51	11	3	41	1>
<51	11	4	41	1>
<52	11	2	50	0>
<52	11	4	50	0>
<53	11	1	78	0>
<53	11	5	78	0>
<54	11	1	53	0>
<54	11	2	53	0>
<54	11	3	53	0>
<54	11	4	53	0>
<54	11	5	53	0>
<55	11	1	23	0>
<55	11	2	23	0>
<55	11	3	23	0>
<56	12	1	38	1>
<56	12	5	38	1>
<57	12	2	72	0>
<57	12	5	72	0>
<58	12	3	91	0>
<58	12	4	91	0>
<59	12	1	68	0>
<59	12	3	68	0>
<59	12	4	68	0>
<60	12	2	71	0>
<60	12	3	71	0>
<60	12	4	71	0>
<61	13	1	45	1>
<61	13	4	45	1>
<61	13	5	45	1>
<62	13	1	95	0>
<62	13	3	95	0>
<62	13	4	95	0>
<62	13	5	95	0>
<63	13	1	52	0>
<63	13	5	52	0>
<64	13	2	25	0>
<64	13	3	25	0>
<64	13	5	25	0>
<65	13	2	6	0>
<66	14	4	30	1>
<66	14	5	30	1>
<67	14	2	66	0>
<68	14	1	23	0>
<68	14	3	23	0>
<68	14	4	23	0>
<69	14	3	36	0>
<69	14	5	36	0>
<70	14	1	17	0>
<70	14	3	17	0>
<70	14	5	17	0>
<71	15	2	95	1>
<71	15	3	95	1>
<72	15	1	71	0>
<72	15	4	71	0>
<73	15	1	76	0>
<73	15	2	76	0>
<73	15	4	76	0>
<74	15	1	8	0>
<74	15	2	8	0>
<75	15	2	88	0>
<75	15	4	88	0>
<75	15	5	88	0>
};
