nj =30;
nm =10;
Modes ={
<1	1	3	38	1>
<2	1	5	75	0>
<3	1	10	12	0>
<4	1	6	97	0>
<5	1	1	76	0>
<6	1	2	29	0>
<7	1	9	14	0>
<8	1	7	66	0>
<9	1	8	44	0>
<10	1	4	12	0>
<11	2	1	43	1>
<12	2	6	38	0>
<13	2	2	80	0>
<14	2	4	82	0>
<15	2	3	85	0>
<16	2	5	58	0>
<17	2	7	87	0>
<18	2	9	92	0>
<19	2	10	89	0>
<20	2	8	69	0>
<21	3	7	48	1>
<22	3	5	8	0>
<23	3	9	66	0>
<24	3	8	7	0>
<25	3	3	14	0>
<26	3	4	41	0>
<27	3	6	61	0>
<28	3	1	43	0>
<29	3	2	84	0>
<30	3	10	5	0>
<31	4	6	19	1>
<32	4	4	74	0>
<33	4	7	41	0>
<34	4	5	59	0>
<35	4	9	43	0>
<36	4	3	42	0>
<37	4	10	73	0>
<38	4	8	97	0>
<39	4	2	8	0>
<40	4	1	96	0>
<41	5	4	75	1>
<42	5	6	5	0>
<43	5	3	70	0>
<44	5	9	42	0>
<45	5	8	23	0>
<46	5	7	55	0>
<47	5	2	48	0>
<48	5	10	38	0>
<49	5	5	37	0>
<50	5	1	7	0>
<51	6	3	72	1>
<52	6	8	31	0>
<53	6	4	95	0>
<54	6	1	79	0>
<55	6	5	25	0>
<56	6	2	56	0>
<57	6	9	9	0>
<58	6	10	60	0>
<59	6	6	73	0>
<60	6	7	43	0>
<61	7	10	31	1>
<62	7	4	78	0>
<63	7	7	16	0>
<64	7	5	94	0>
<65	7	8	86	0>
<66	7	6	21	0>
<67	7	1	97	0>
<68	7	9	53	0>
<69	7	2	7	0>
<70	7	3	64	0>
<71	8	4	86	1>
<72	8	3	65	0>
<73	8	7	59	0>
<74	8	9	44	0>
<75	8	2	33	0>
<76	8	8	85	0>
<77	8	1	61	0>
<78	8	6	32	0>
<79	8	10	63	0>
<80	8	5	30	0>
<81	9	5	11	1>
<82	9	6	61	0>
<83	9	10	84	0>
<84	9	4	16	0>
<85	9	8	90	0>
<86	9	2	30	0>
<87	9	1	60	0>
<88	9	9	93	0>
<89	9	3	44	0>
<90	9	7	45	0>
<91	10	6	11	1>
<92	10	3	28	0>
<93	10	1	32	0>
<94	10	8	36	0>
<95	10	9	31	0>
<96	10	5	47	0>
<97	10	4	20	0>
<98	10	7	52	0>
<99	10	10	35	0>
<100	10	2	49	0>
<101	11	6	17	1>
<102	11	4	34	0>
<103	11	7	49	0>
<104	11	2	84	0>
<105	11	1	85	0>
<106	11	9	20	0>
<107	11	8	74	0>
<108	11	10	68	0>
<109	11	5	10	0>
<110	11	3	77	0>
<111	12	9	71	1>
<112	12	6	7	0>
<113	12	4	29	0>
<114	12	2	85	0>
<115	12	5	76	0>
<116	12	7	59	0>
<117	12	3	17	0>
<118	12	1	17	0>
<119	12	10	13	0>
<120	12	8	48	0>
<121	13	2	39	1>
<122	13	10	16	0>
<123	13	5	39	0>
<124	13	7	87	0>
<125	13	8	11	0>
<126	13	4	32	0>
<127	13	3	15	0>
<128	13	1	19	0>
<129	13	6	64	0>
<130	13	9	43	0>
<131	14	6	33	1>
<132	14	9	82	0>
<133	14	3	92	0>
<134	14	2	83	0>
<135	14	7	32	0>
<136	14	4	99	0>
<137	14	10	99	0>
<138	14	5	91	0>
<139	14	1	8	0>
<140	14	8	57	0>
<141	15	8	7	1>
<142	15	1	48	0>
<143	15	10	62	0>
<144	15	5	88	0>
<145	15	7	21	0>
<146	15	6	39	0>
<147	15	9	27	0>
<148	15	4	91	0>
<149	15	2	38	0>
<150	15	3	69	0>
<151	16	10	64	1>
<152	16	9	45	0>
<153	16	4	24	0>
<154	16	8	80	0>
<155	16	3	67	0>
<156	16	5	18	0>
<157	16	7	38	0>
<158	16	1	88	0>
<159	16	6	80	0>
<160	16	2	44	0>
<161	17	3	15	1>
<162	17	4	72	0>
<163	17	5	40	0>
<164	17	8	21	0>
<165	17	9	52	0>
<166	17	1	51	0>
<167	17	10	59	0>
<168	17	2	24	0>
<169	17	7	47	0>
<170	17	6	43	0>
<171	18	5	77	1>
<172	18	8	43	0>
<173	18	2	40	0>
<174	18	3	31	0>
<175	18	9	76	0>
<176	18	7	20	0>
<177	18	6	88	0>
<178	18	4	70	0>
<179	18	10	5	0>
<180	18	1	32	0>
<181	19	3	14	1>
<182	19	8	58	0>
<183	19	10	85	0>
<184	19	6	64	0>
<185	19	2	26	0>
<186	19	7	94	0>
<187	19	1	32	0>
<188	19	4	49	0>
<189	19	9	80	0>
<190	19	5	47	0>
<191	20	10	23	1>
<192	20	2	11	0>
<193	20	9	34	0>
<194	20	5	75	0>
<195	20	8	79	0>
<196	20	4	26	0>
<197	20	3	96	0>
<198	20	1	5	0>
<199	20	7	9	0>
<200	20	6	59	0>
<201	21	1	75	1>
<202	21	3	20	0>
<203	21	9	10	0>
<204	21	4	66	0>
<205	21	7	43	0>
<206	21	8	37	0>
<207	21	2	9	0>
<208	21	10	83	0>
<209	21	5	68	0>
<210	21	6	52	0>
<211	22	9	54	1>
<212	22	2	26	0>
<213	22	5	79	0>
<214	22	8	88	0>
<215	22	7	84	0>
<216	22	1	6	0>
<217	22	3	54	0>
<218	22	10	59	0>
<219	22	4	28	0>
<220	22	6	42	0>
<221	23	5	56	1>
<222	23	10	29	0>
<223	23	4	36	0>
<224	23	1	40	0>
<225	23	7	86	0>
<226	23	9	68	0>
<227	23	3	69	0>
<228	23	8	23	0>
<229	23	6	62	0>
<230	23	2	16	0>
<231	24	8	53	1>
<232	24	2	5	0>
<233	24	7	17	0>
<234	24	10	59	0>
<235	24	3	59	0>
<236	24	9	78	0>
<237	24	4	64	0>
<238	24	1	82	0>
<239	24	5	13	0>
<240	24	6	12	0>
<241	25	10	7	1>
<242	25	7	62	0>
<243	25	8	90	0>
<244	25	6	83	0>
<245	25	2	85	0>
<246	25	4	69	0>
<247	25	1	16	0>
<248	25	5	81	0>
<249	25	3	58	0>
<250	25	9	66	0>
<251	26	8	24	1>
<252	26	3	65	0>
<253	26	2	69	0>
<254	26	6	42	0>
<255	26	10	82	0>
<256	26	7	82	0>
<257	26	1	83	0>
<258	26	4	46	0>
<259	26	9	72	0>
<260	26	5	33	0>
<261	27	2	10	1>
<262	27	9	27	0>
<263	27	8	43	0>
<264	27	6	20	0>
<265	27	5	71	0>
<266	27	10	65	0>
<267	27	3	73	0>
<268	27	7	99	0>
<269	27	1	24	0>
<270	27	4	64	0>
<271	28	10	35	1>
<272	28	4	92	0>
<273	28	1	38	0>
<274	28	6	35	0>
<275	28	8	30	0>
<276	28	9	45	0>
<277	28	3	8	0>
<278	28	5	82	0>
<279	28	2	34	0>
<280	28	7	21	0>
<281	29	6	23	1>
<282	29	8	84	0>
<283	29	10	7	0>
<284	29	5	85	0>
<285	29	9	60	0>
<286	29	2	15	0>
<287	29	3	52	0>
<288	29	7	94	0>
<289	29	4	83	0>
<290	29	1	6	0>
<291	30	3	70	1>
<292	30	7	29	0>
<293	30	9	27	0>
<294	30	10	80	0>
<295	30	5	6	0>
<296	30	8	39	0>
<297	30	2	79	0>
<298	30	1	28	0>
<299	30	4	66	0>
<300	30	6	66	0>
};
