nj =15;
nm =5;
Modes ={
<1	1	2	66	1>
<2	1	4	85	0>
<3	1	3	84	0>
<4	1	1	62	0>
<5	1	5	19	0>
<6	2	4	59	1>
<7	2	2	64	0>
<8	2	3	46	0>
<9	2	5	13	0>
<10	2	1	25	0>
<11	3	5	88	1>
<12	3	4	80	0>
<13	3	2	73	0>
<14	3	3	53	0>
<15	3	1	41	0>
<16	4	1	14	1>
<17	4	2	67	0>
<18	4	3	57	0>
<19	4	4	74	0>
<20	4	5	47	0>
<21	5	1	84	1>
<22	5	5	64	0>
<23	5	3	41	0>
<24	5	4	84	0>
<25	5	2	78	0>
<26	6	1	63	1>
<27	6	4	28	0>
<28	6	2	46	0>
<29	6	3	26	0>
<30	6	5	52	0>
<31	7	4	10	1>
<32	7	3	17	0>
<33	7	5	73	0>
<34	7	2	11	0>
<35	7	1	64	0>
<36	8	3	67	1>
<37	8	2	97	0>
<38	8	4	95	0>
<39	8	5	38	0>
<40	8	1	85	0>
<41	9	3	95	1>
<42	9	5	46	0>
<43	9	1	59	0>
<44	9	2	65	0>
<45	9	4	93	0>
<46	10	3	43	1>
<47	10	5	85	0>
<48	10	4	32	0>
<49	10	2	85	0>
<50	10	1	60	0>
<51	11	5	49	1>
<52	11	4	41	0>
<53	11	3	61	0>
<54	11	1	66	0>
<55	11	2	90	0>
<56	12	2	17	1>
<57	12	1	23	0>
<58	12	4	70	0>
<59	12	5	99	0>
<60	12	3	49	0>
<61	13	5	40	1>
<62	13	4	73	0>
<63	13	1	73	0>
<64	13	2	98	0>
<65	13	3	68	0>
<66	14	4	57	1>
<67	14	2	9	0>
<68	14	3	7	0>
<69	14	1	13	0>
<70	14	5	98	0>
<71	15	1	37	1>
<72	15	2	85	0>
<73	15	3	17	0>
<74	15	5	79	0>
<75	15	4	41	0>
};
