nj =10;
nm =5;
Modes ={
<1	1	1	12	1>
<2	1	3	94	0>
<3	1	4	92	0>
<4	1	5	91	0>
<5	1	2	7	0>
<6	2	2	19	1>
<7	2	4	11	0>
<8	2	5	66	0>
<9	2	3	21	0>
<10	2	1	87	0>
<11	3	2	14	1>
<12	3	1	75	0>
<13	3	4	13	0>
<14	3	5	16	0>
<15	3	3	20	0>
<16	4	3	95	1>
<17	4	5	66	0>
<18	4	1	7	0>
<19	4	4	7	0>
<20	4	2	77	0>
<21	5	2	45	1>
<22	5	4	6	0>
<23	5	5	89	0>
<24	5	1	15	0>
<25	5	3	34	0>
<26	6	4	77	1>
<27	6	3	20	0>
<28	6	1	76	0>
<29	6	5	88	0>
<30	6	2	53	0>
<31	7	3	74	1>
<32	7	2	88	0>
<33	7	1	52	0>
<34	7	4	27	0>
<35	7	5	9	0>
<36	8	2	88	1>
<37	8	4	69	0>
<38	8	1	62	0>
<39	8	5	98	0>
<40	8	3	52	0>
<41	9	3	61	1>
<42	9	5	9	0>
<43	9	1	62	0>
<44	9	2	52	0>
<45	9	4	90	0>
<46	10	3	54	1>
<47	10	5	5	0>
<48	10	4	59	0>
<49	10	2	15	0>
<50	10	1	88	0>
};
